time,x,y,d,press,skin0_x,skin0_y,skin0_z,skin1_x,skin1_y,skin1_z,skin2_x,skin2_y,skin2_z,skin3_x,skin3_y,skin3_z
1682063147.2097638,2,0,0.8999999999999999,0.6590619692809527,-119.1,-71.1,272.01,-55.8,47.7,359.61,-92.1,176.4,263.78,-10.5,40.5,406.56
1682063147.2345629,2,0,0.8999999999999999,0.6590619692809527,-116.4,-68.7,274.91,-58.2,46.5,360.1,-93.0,175.2,262.81,-9.6,38.1,404.14
1682063147.2592096,2,0,0.8999999999999999,0.6590619692809527,-117.6,-66.6,270.56,-56.4,45.6,358.64,-91.5,175.8,261.36,-11.7,38.1,405.59
1682063147.2833803,2,0,0.8999999999999999,0.6584754195252238,-117.0,-69.6,274.43,-58.2,47.4,362.52,-91.5,174.3,264.75,-9.3,38.4,399.3
1682063147.3038566,2,0,0.8999999999999999,0.6584754195252238,-118.2,-71.1,273.94,-57.0,45.3,359.13,-93.3,176.7,262.33,-9.6,39.6,403.17
1682063147.3256507,2,0,0.8999999999999999,0.657962188488961,-118.8,-69.3,272.49,-58.8,43.8,359.13,-93.9,174.3,262.81,-11.1,34.8,401.72
1682063147.3501983,2,0,0.8999999999999999,0.657962188488961,-119.1,-69.0,271.52,-56.7,46.2,363.0,-91.2,175.8,263.78,-9.9,39.6,405.11
1682063147.3763149,2,0,0.8999999999999999,0.657962188488961,-117.9,-70.2,276.36,-56.7,46.5,359.61,-92.7,177.0,265.72,-9.6,36.6,405.11
1682063147.3973875,2,0,0.8999999999999999,0.657448957452698,-118.5,-70.8,270.56,-57.9,44.4,362.03,-91.8,174.9,264.26,-10.2,39.0,404.14
1682063147.4213398,2,0,0.8999999999999999,0.657448957452698,-118.5,-70.8,274.43,-59.1,47.4,366.39,-93.0,175.5,266.68,-9.9,37.8,401.72
1682063147.4433236,2,0,0.8999999999999999,0.657448957452698,-116.7,-70.2,272.98,-57.6,45.3,362.52,-92.7,175.5,261.84,-9.9,39.6,404.14
1682063147.4659963,2,0,0.8999999999999999,0.6569357264164354,-118.8,-71.1,273.46,-59.7,45.6,365.42,-90.6,174.3,264.75,-9.3,38.7,406.08
1682063147.4903347,2,0,0.8999999999999999,0.6569357264164354,-119.1,-69.3,272.98,-57.0,45.6,359.61,-92.1,177.3,264.75,-9.6,36.9,402.69
1682063147.5136783,2,0,0.8999999999999999,0.6563491766607064,-117.3,-72.6,272.01,-56.4,46.8,361.55,-93.3,175.8,269.1,-12.9,40.5,404.14
1682063147.536753,2,0,0.8999999999999999,0.6563491766607064,-117.3,-70.8,274.91,-54.6,45.6,363.97,-92.1,175.2,262.33,-7.5,38.4,407.04
1682063147.5621638,2,0,0.8999999999999999,0.6563491766607064,-117.6,-69.0,274.43,-57.9,48.6,363.97,-95.1,177.3,263.3,-11.7,34.5,402.69
1682063147.5843775,2,0,0.8999999999999999,0.6559092643439096,-117.6,-69.3,272.98,-56.4,46.8,359.61,-92.7,176.4,265.72,-9.0,38.4,403.66
1682063147.607777,2,0,0.8999999999999999,0.6559092643439096,-117.3,-68.4,272.01,-58.8,45.6,360.58,-93.9,175.2,261.84,-11.4,37.5,403.17
1682063147.6298544,2,0,0.8999999999999999,0.6559092643439096,-117.3,-73.2,272.49,-56.4,46.5,360.1,-91.2,177.6,262.33,-8.1,38.1,401.72
1682063147.6534495,2,0,0.8999999999999999,0.6553960333076467,-118.5,-73.8,271.52,-56.1,45.6,361.55,-93.6,176.7,263.3,-9.6,38.1,401.24
1682063147.676234,2,0,0.8999999999999999,0.6553960333076467,-117.9,-72.0,270.56,-57.3,47.1,359.61,-93.6,175.5,266.2,-10.5,39.0,403.66
1682063147.7005136,2,0,0.8999999999999999,0.654882802271384,-116.4,-69.3,272.49,-56.4,47.4,362.52,-95.1,172.2,265.72,-11.4,39.9,405.59
1682063147.7252707,2,0,0.8999999999999999,0.654882802271384,-118.5,-69.0,272.98,-56.7,46.2,361.06,-92.1,175.5,266.2,-10.5,40.8,403.66
1682063147.7486129,2,0,0.8999999999999999,0.654882802271384,-118.5,-69.0,274.43,-56.7,46.5,360.58,-93.6,177.0,262.33,-9.6,38.1,399.3
1682063147.771788,2,0,0.8999999999999999,0.6544428899545873,-117.9,-70.5,274.91,-56.1,45.3,360.1,-92.4,174.9,263.78,-11.1,39.0,405.11
1682063147.7968898,2,0,0.8999999999999999,0.6544428899545873,-117.9,-71.1,274.91,-58.5,47.1,361.55,-92.4,174.3,264.26,-10.2,38.4,404.14
1682063147.821479,2,0,0.8999999999999999,0.6539296589183243,-117.3,-69.6,273.94,-56.4,45.9,361.06,-92.7,175.5,267.17,-10.2,37.5,403.17
